id,tokens,tags
1911,['No' 'hay' 'nadie' 'que' 'pueda' 'ayudarme.'],[0 0 0 0 0 0]
1912,['Hay' 'muchas' 'revistas.'],[0 0 0]
1913,['El' 'tratamiento' 'de' 'Honey' 'no' 'necesita' 'explicación.'],[0 0 0 0 0 0 0]
1914,"['La' 'salida' 'de' 'Lamar' 'Alexander' 'no' 'es' 'popular' 'dentro' 'del'
 'grupo.']",[0 1 0 0 0 0 0 0 0 0 0]
1915,['Las' 'leyes' 'tienen' 'un' 'propósito.'],[0 0 0 0 0]
1916,"['El' 'Arabella' 'llegó' 'a' 'una' 'pequeña' 'ciudad' 'que' 'estaba'
 'ubicada' 'en' 'una' 'tierra' 'yerma' 'carente' 'de' 'vida.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
1917,"['No' 'preparo' 'nada' 'que' 'me' 'lleve' 'más' 'de' '15' 'minutos' 'para'
 'cocinar.']",[0 0 0 0 0 0 0 0 0 0 0 0]
1918,"['El' 'proceso' 'de' 'selección' 'en' 'la' 'frontera' 'debe' 'ser'
 'acogedor' 'al' 'mismo' 'tiempo' 'que' 'productivo.']",[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0]
1919,"['Los' 'empleados' 'federales' 'aceptan' 'los' 'mismos' 'términos' 'y'
 'condiciones' 'que' 'el' 'resto' 'de' 'la' 'población' 'asegurada.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
1920,['Es' 'una' 'buena' 'idea' 'tener' 'un' 'traductor' 'contigo.'],[0 0 0 0 0 0 0 0]
1921,"['Steve' 'E.' 'Landsburg' 'adoptó' 'el' 'sentido' 'común' 'en' 'su'
 'artículo' 'más' 'reciente.']",[0 0 0 1 0 0 0 0 0 0 0 0]
1922,"['Cuando' 'el' 'PP' 'tiene' 'una' 'concentración' 'alta,' 'detiene' 'su'
 'propia' 'resíntesis.']",[0 0 0 0 0 0 1 0 0 0 0]
1923,"['Este' 'diccionario' 'documenta' 'en' 'los' 'reconocimientos'
 'personales' 'que' 'su' 'contenido' 'se' 'basa' 'en' 'gran' 'medida' 'en'
 'la' 'investigación' 'original.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
1924,['Escupió' 'en' 'el' 'suelo' 'para' 'destacar' 'su' 'punto.'],[0 0 0 0 0 0 0 0]
1925,['Así' 'es' 'exactamente' 'como' 'me' 'desengancharon.'],[0 0 0 0 0 1]
1926,"['No' 'hay' 'límite' 'para' 'el' 'mercurio,' 'porque' 'es' 'inofensivo.']",[0 0 0 0 0 0 0 0 0]
1927,['La' 'Unión' 'Europea' 'tiene' 'burócratas.'],[0 0 0 0 0]
1928,['Estoy' 'totalmente' 'de' 'acuerdo' 'con' 'Hendrickson.'],[0 0 0 0 0 0]
1929,['Los' 'españoles' 'tenían' '100' 'personas' 'ayudando.'],[0 0 0 0 0 0]
1930,"['La' 'alfombra' 'tiene' 'cincuenta' 'colores,' 'representando' 'a' 'los'
 'grandes' 'estados' 'de' 'esta' 'nación.']",[0 0 0 0 0 0 0 0 1 0 0 0 0]
1931,"['Un' 'edificio' 'no' 'puede' 'ser' 'bonito' 'si' 'las' 'personas'
 'discapacitadas' 'no' 'pueden' 'entrar.']",[0 0 0 0 0 0 0 0 0 0 0 0 0]
1932,['Es' 'fácil' 'hacer' 'una' 'variación.'],[0 0 0 0 0]
1933,"['El' 'nuevo' 'orden' 'legal' 'deseaba' 'expandir' 'los' 'derechos'
 'laborales.']",[0 0 0 0 0 1 0 0 0]
1934,"['Todos' 'los' 'dispositivos' 'moleculares' 'son' 'igualmente'
 'complejos.']",[0 0 0 0 0 0 0]
1935,['Ogle' 'pensó' 'que' 'su' 'enfermedad' 'era' 'culpa' 'suya.'],[0 0 0 0 0 0 0 0]
1936,"['Los' 'miembros' 'de' 'la' 'junta' 'de' 'CVR' 'no' 'consiguieron'
 'llegar' 'a' 'un' 'acuerdo' 'en' 'relación' 'a' 'la' 'cesión' 'del'
 'dinero' 'y,' 'como' 'consecuencia,' 'el' 'voto' 'estaba' 'completamente'
 'dividido' 'entre' 'dos' 'sectores.']",[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
1937,"['Francia' 'y' 'Escocia' 'comparten' 'un' 'tratado' 'conocido' 'como' 'la'
 'Alianza' 'Auld.']",[0 0 0 0 0 0 0 0 0 0 0]
1938,['Las' 'líneas' 'no' 'muestran' 'nada' 'más' 'que' 'la' 'ruta.'],[0 0 0 0 0 0 0 0 0]
1939,"['Nos' 'comunicaremos' 'por' 'correo' 'en' 'los' 'próximos' '45' 'días'
 'con' 'quienes' 'no' 'hayan' 'hecho' 'donaciones' 'este' 'año' 'fiscal.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
1940,"['Su' 'compostura' 'permaneció' 'firme' 'mientras' 'su' 'corazón' 'se'
 'llenaba' 'de' 'alivio.']",[0 0 0 1 0 0 0 0 1 0 0]
1941,"['Algunos' 'errores' 'tipográficos' 'no' 'son' 'el' 'resultado' 'de' 'un'
 'motivo' 'inconsciente' 'escondido' 'por' 'el' 'cajista.']",[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0]
1942,"['El' 'SAB' 'habló' 'sobre' 'lo' 'importante' 'que' 'era' 'para' 'el'
 'país.']",[0 0 0 0 0 0 0 0 0 0 0]
1943,"['Los' 'abogados' 'son' 'pagados' 'por' 'el' 'LSC' 'si' 'están'
 'trabajando' 'en' 'terrorismo.']",[0 0 0 0 0 0 0 0 0 0 0 0]
1944,"['La' 'Decimocuarta' 'Enmienda' 'pasó' 'por' 'solo' 'dos' 'votos'
 'después' 'de' 'una' 'prolongada' 'negociación.']",[0 0 0 0 0 0 0 0 0 0 0 0 0]
1945,"['La' 'gente' 'tuvo' 'dificultades' 'para' 'comunicarse' 'en' 'el' 'World'
 'Trade' 'Center.']",[0 0 0 0 0 0 0 0 0 0 0]
1946,"['Hay' 'programas' 'para' 'que' 'los' 'niños' 'se' 'interesen' 'en' 'la'
 'biblioteca.']",[0 0 0 0 0 0 0 0 0 0 0]
1947,['Corre' 'agitando' 'los' 'brazos.'],[0 0 0 0]
1948,"['La' 'facultad' 'de' 'derecho' 'está' 'obteniendo' '1' 'millón' 'de'
 'dólares' 'más' 'de' 'lo' 'normal.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0]
1949,"['No' 'me' 'avergüenzo' 'de' 'nada' 'de' 'lo' 'que' 'he' 'hecho,'
 'teniendo' 'en' 'cuenta' 'la' 'provocación' 'que' 'he' 'recibido.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
1950,"['Los' 'requisitos' 'de' 'seguridad' 'no' 'compartimentan' 'demasiado'
 'la' 'información.']",[0 0 0 0 0 1 0 0 0]
1951,"['Dos' 'años' 'después,' 'aún' 'existían' 'obstáculos' 'para' 'compartir'
 'la' 'información.']",[0 0 0 0 0 0 0 0 0 0]
1952,"['El' 'desayuno' 'y' 'el' 'almuerzo' 'son' 'las' 'únicas' 'comidas' 'que'
 'aparecen' 'en' 'la' 'televisión.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0]
1953,"['La' 'universidad' 'se' 'dedica' 'a' 'preservar' 'la' 'lista' 'de'
 'poesía' 'y' 'se' 'compromete' 'a' 'nunca' 'cancelarla.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
1954,"['Algunas' 'especies' 'moleculares' 'se' 'forman' 'cuando' 'una' 'nube'
 'evoluciona.']",[0 0 0 0 0 0 0 0 0]
1955,['Los' 'españoles' 'no' 'tuvieron' 'ayuda.'],[0 0 0 0 0]
1956,['La' 'Sociedad' 'se' 'ocupa' 'de' 'los' 'animales.'],[0 0 0 0 0 0 0]
1957,['Los' 'estadounidenses' 'odian' 'la' 'bandera.'],[0 0 0 0 0]
1958,['Todos' 'perdieron' 'una' 'extremidad' 'en' 'el' 'impacto.'],[0 0 0 0 0 0 0]
1959,['El' 'joven' 'lo' 'observó' 'durante' 'un' 'minuto' 'exactamente.'],[0 0 0 0 0 0 0 0]
1960,['Solo' 'tengo' '20' '$' 'hasta' 'el' 'día' 'de' 'pago.'],[0 0 0 0 0 0 0 0 0]
1961,['Hage' 'fue' 'interrogado' 'por' 'agentes' 'del' 'FBI.'],[0 0 0 0 0 0 0]
1962,"['Los' 'estados' 'nunca' 'cambian' 'el' 'proceso' 'electoral' 'porque'
 'no' 'lo' 'tienen' 'permitido.']",[0 0 0 0 0 0 0 0 0 0 0 0]
1963,['Realmente' 'ni' 'siquiera' 'sé' 'qué' 'elegiría.'],[0 0 0 0 0 0]
1964,"['El' 'cielo' 'es' 'claro' 'y' 'azul,' 'y' 'hay' 'nubes' 'aquí' 'y'
 'allá.']",[0 0 0 0 0 0 0 0 0 0 0 0]
1965,['Rockefeller' 'era' 'generoso.'],[0 0 0]
1966,['Podemos' 'sacar' 'una' 'conclusión' 'de' 'nuestra' 'simulación.'],[0 1 0 0 0 0 0]
1967,['Puedes' 'apostar'],[0 0]
1968,"['La' 'ley' 'de' 'marcas' 'comerciales' 'es' 'muy' 'complicada' 'y'
 'requiere' 'referencias' 'frecuentes' 'a' 'los' 'dos' 'volúmenes' 'de'
 'los' 'Estados' 'Unidos' 'anotados']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
1969,['Podrá' 'nadar' 'con' 'delfines' 'que' 'hacen' 'alocados' 'trucos.'],[0 0 0 0 0 0 1 0]
1970,['Pudimos' 'ayudar' 'a' 'muchos' 'niños' 'de' 'Indianápolis.'],[0 0 0 0 0 0 0]
1971,['Él' 'rompió' 'todas' 'las' 'reglas.'],[0 1 0 0 0]
1972,['Simplemente' 'están' 'entrando' 'al' 'mercado' 'ahora' 'mismo.'],[0 0 1 0 0 0 0]
1973,['Ahora' 'mismo' 'va' 'directo' 'hacia' 'el' 'peligro.'],[0 0 0 1 0 0 0]
1974,['Ya' 'sé' 'que' 'te' 'importa' 'mucho' 'la' 'gente' 'que' 'te' 'rodea.'],[0 0 0 0 0 0 0 0 0 0 1]
1975,"['El' 'equipo' 'de' 'trauma' 'no' 'maneja' 'problemas' 'de' 'uso' 'de'
 'alcohol.']",[0 0 0 0 0 1 0 0 0 0 0]
1976,['Nuestro' 'vocabulario' 'se' 'está' 'expandiendo.'],[0 0 0 0 1]
1977,['Charles' 'Lane' 'ganó' 'un' 'premio' 'Pulitzer.'],[0 0 0 0 0 0]
1978,"['El' 'protocolo' 'de' 'telecomunicaciones' 'Kermit' 'se' 'llama' 'así'
 'por' 'una' 'rana.']",[0 0 0 0 0 0 0 0 0 0 0]
1979,['¡Exclamó' 'con' 'deleite' 'solo' 'de' 'pensarlo!'],[0 0 0 0 0 0]
1980,"['Debido' 'a' 'la' 'falta' 'de' 'habilidad,' 'Maxwell' 'nunca' 'inventó'
 'nada' 'en' 'toda' 'su' 'vida.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0]
1981,['Puedes' 'tocar' 'algunas' 'de' 'las' 'armaduras' 'imperiales.'],[0 0 0 0 0 0 0]
1982,"['El' 'edificio' 'hace' 'varias' 'cosas,' 'incluido' 'el' 'alojamiento'
 'de' 'una' 'presentación' 'de' 'diapositivas' 'en' '3D.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
1983,"['Existe' 'la' 'teoría' 'de' 'que' 'el' 'promedio' 'estadístico' 'es' 'la'
 'fuente' 'de' 'orden' 'en' 'los' 'organismos.']",[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0]
1984,"['Los' 'reglamentos' 'intricados' 'esquematizan' 'todas' 'las'
 'configuraciones' 'posibles' 'de' 'este' 'deporte.']",[0 0 0 1 0 0 0 0 0 0 0]
1985,"['El' 'administrador' 'brindó' 'asistencia' 'a' 'pesar' 'de' 'sus'
 'dudas.']",[0 0 0 0 0 0 0 0 0]
1986,"['Es' 'posible' 'que' 'el' 'problema' 'del' 'horizonte' 'de' 'partículas'
 'desaparezca.']",[0 0 0 0 0 0 1 0 0 0]
1987,"['HIC' 'no' 'es' 'el' 'departamento' 'responsable' 'del' 'seguimiento'
 'de' 'reclamaciones.']",[0 0 0 0 0 0 0 1 0 0]
1988,['El' 'punto' 'fuerte' 'del' 'museo' 'son' 'los' 'catálogos.'],[0 0 1 0 0 0 0 0]
1989,['Sabol' 'no' 'necesita' 'tomar' 'todas' 'esas' 'paradas' 'en' 'boxes.'],[0 0 0 0 0 0 0 0 0]
1990,"['El' 'condado' 'de' 'Greenlee' 'no' 'se' 'encuentra' 'en' 'el' 'estado'
 'de' 'Arizona.']",[0 0 0 0 0 0 0 0 0 0 0 0]
1991,"['La' 'revista' 'Time' 'tiene' 'una' 'foto' 'de' 'Bill' 'Gates' 'en' 'la'
 'portada.']",[0 0 0 0 0 0 0 0 0 0 0 0]
1992,['No' 'cambiaron' 'mucho' 'su' 'programa' 'de' 'vigilancia.'],[0 0 0 0 0 0 0]
1993,"['A' 'las' 'mujeres' 'de' 'hoy' 'les' 'gusta' 'tener' 'una' 'esbelta'
 'estructura' 'corporal.']",[0 0 0 0 0 0 0 0 0 0 0 0]
1994,['Limitan' 'el' 'mercurio' 'para' 'los' 'mariscos.'],[0 0 0 0 0 0]
1995,"['La' 'tecnología' 'no' 'contribuye' 'a' 'la' 'investigación' 'en'
 'absoluto.']",[0 0 0 0 0 0 0 0 0]
1996,"['El' 'Teatro' 'Indy' 'Civic' 'solo' 'ha' 'estado' 'funcionando' 'por' '2'
 'años.']",[0 0 0 0 0 0 0 0 0 0 0]
1997,"['Un' 'tipo' 'de' 'intervención' 'tiene' 'un' 'gran' 'desafío,' 'sin'
 'importar' 'qué.']",[0 0 0 0 0 0 0 1 0 0 0]
1998,"['La' 'comunicación' 'alternativa' 'ahora' 'constituye' 'el' '60' '%' 'de'
 'la' 'comunicación.']",[0 0 0 0 0 0 0 0 0 0 0]
1999,"['El' 'algoritmo' 'no' 'puede' 'decidir' 'cómo' 'hacer' 'un' 'bocadillo'
 'perfecto' 'sin' 'un' 'criterio' 'humano.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0]
2000,['Ellos' 'limtan' 'el' 'mercurio.'],[0 0 0 0]
2001,['La' 'persona' 'estaba' 'apurada.'],[0 0 0 0]
2002,['Debería' 'haber' 'habido' 'más' 'cosas' 'incluidas.'],[0 0 0 0 0 0]
2003,"['Los' 'tautólogos' 'han' 'honrado' 'las' 'enseñanzas' 'de' 'Lecretius'
 'durante' 'cientos' 'de' 'años.']",[0 0 0 1 0 0 0 0 0 0 0 0]
2004,"['La' 'Acrópolis' 'era' 'el' 'edificio' 'más' 'importante' 'de' 'toda'
 'la' 'cultura' 'griega' 'antigua.']",[0 0 0 0 0 0 0 0 0 0 0 0 0]
2005,['No' 'hubo' 'un' 'final' 'del' 'comunismo' 'en' 'Europa.'],[0 0 0 0 0 0 0 0]
2006,"['Hay' 'otros' 'expertos' 'en' 'el' 'campo' 'que' 'están' 'de' 'acuerdo'
 'con' 'mi' 'evaluación.']",[0 0 0 0 0 1 0 0 0 0 0 0 0]
2007,['Las' 'pistolas' 'están' 'categorizadas' 'como' 'armas.'],[0 0 0 0 0 0]
2008,['Ambas' 'iglesias' 'tienen' 'agujas' 'altas' 'y' 'grandes.'],[0 0 0 1 0 0 0]
2009,"['El' 'teatro' 'Civic' 'de' 'Indianapolis' 'ha' 'producido' 'espectáculos'
 'durante' 'más' 'de' '80' 'años.']",[0 0 0 0 0 0 0 0 0 0 0 0 0]
2010,['El' 'Congreso' 'supervisa' 'el' 'contraterrorismo.'],[0 0 0 0 0]
2011,['Los' 'estados' 'gobiernan' 'el' 'proceso' 'electoral.'],[0 0 0 0 0 0]
2012,"['Celebran' 'eventos' 'de' 'temporada' 'porque' 'creen' 'que' 'el'
 'tiempo' 'es' 'un' 'ciclo.']",[0 0 0 0 0 0 0 0 0 0 0 0]
2013,['La' 'Facultad' 'de' 'derecho' 'IU' 'tiene' '1000' 'alumnos.'],[0 0 0 0 0 0 0 0]
2014,"['Durante' 'los' 'próximos' '45' 'días,' 'trataremos' 'de' 'contactar' 'a'
 'aquellos' 'que' 'no' 'hayan' 'donado' 'este' 'año' 'fiscal.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
2015,['Los' '1860' 'fueron' 'unos' 'tiempos' 'tumultuosos.'],[0 0 0 0 0 0]
2016,['Tengo' 'un' 'trabajo' 'que' 'ocupa' 'todo' 'mi' 'tiempo.'],[0 0 0 0 1 0 0 0]
2017,['Su' 'padre' 'era' 'pastor.'],[0 0 0 0]
2018,['Ogle' 'siempre' 'está' 'estacionado' 'en' 'la' 'cubierta' 'de' 'armas.'],[0 0 0 0 0 0 0 0 0]
2019,"['Whitehorse' 'usó' 'sobre' 'todo' 'carruajes' 'de' 'caballos' 'para' 'el'
 'transporte.']",[0 0 0 0 0 0 0 0 0 0]
2020,['Ella' 'nunca' 'admitió' 'que' 'estaba' 'equivocada.'],[0 0 0 0 0 0]
2021,"['Gracias' 'por' 'su' 'donación' 'de' '100' '$' 'al' 'Museo' 'de' 'Arte'
 'de' 'Indianápolis.']",[0 0 0 0 0 0 0 0 0 0 0 0 0]
2022,['Está' 'bien' 'dejar' 'de' 'representar' 'a' 'un' 'cliente.'],[0 0 0 0 0 0 0 0]
2023,['Se' 'lo' 'arrojó' 'al' 'señor' 'Julian.'],[0 0 1 0 0 0]
2024,"['Japes' 'del' 'sur' 'tiene' 'una' 'población' 'de' 'cinco' 'mil' 'en'
 'el' 'verano' 'y' 'dos' 'mil' 'en' 'el' 'invierno.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
2025,"['Tomó' 'mucho' 'tiempo' 'para' 'que' 'la' 'selección' 'natural' 'lo'
 'sintonizara' 'así.']",[0 0 0 0 0 0 0 0 0 1 0]
2026,"['Ha' 'habido' 'un' 'aumento' 'en' 'los' 'asesinatos' 'porque' 'un'
 'asesino' 'en' 'serie' 'anda' 'suelto.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0]
2027,"['Las' 'sociedades' 'europeas' 'están' 'preocupadas' 'por' 'la' 'igualdad'
 'económica' 'y' 'la' 'discriminación' 'de' 'la' 'riqueza.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
2028,['Hay' 'una' 'mezcla' 'en' 'las' 'cocina' 'china' 'y' 'cubana.'],[0 0 0 0 0 0 0 0 0]
2029,"['No' 'hay' 'nada' 'nuevo' 'en' 'este' 'tipo' 'de' 'tratamiento' 'para'
 'los' 'grandes' 'contribuyentes.']",[0 0 0 0 0 0 0 0 0 0 0 1 0]
2030,"['No' 'debes' 'mirar' 'la' 'crisis' 'que' 'está' 'sucediendo' 'en' 'este'
 'preciso' 'momento.']",[0 0 1 0 0 0 0 0 0 0 0 0]
2031,['Las' 'agencias' 'pueden' 'calcular' 'el' 'éxito.'],[0 0 0 0 0 0]
2032,['Las' 'paredes' 'huecas' 'dejan' 'entrar' 'mucho' 'ruido' 'del' 'parque.'],[0 0 0 0 1 0 0 0 0]
2033,"['Las' 'visitas' 'familiares' 'pueden' 'haber' 'jugado' 'un' 'rol' 'en'
 'el' 'desacuerdo.']",[0 0 0 0 0 0 0 1 0 0 0]
2034,"['Fue' 'generoso,' 'ya' 'que' 'les' 'había' 'dado' 'a' 'los' 'demás'
 'mucha' 'comida.']",[0 0 0 0 0 0 0 0 0 0 0 0]
2035,['El' 'supervisor' 'cedió' 'el' 'mando' 'a' 'otra' 'persona.'],[0 0 0 0 0 0 0 0]
2036,"['Las' 'agencias' 'realmente' 'nunca' 'saben' 'si' 'tienen' 'éxito' 'o'
 'no.']",[0 0 0 0 0 0 0 0 0 0]
2037,"['Estamos' 'recaudando' 'fondos' 'para' 'llegar' 'a' 'nuestra' 'meta' 'de'
 '100.000' '$.']",[0 0 0 0 1 0 0 0 0 0 0]
2038,"['Hubo' 'dos' 'o' 'más' 'culturas' 'involucradas,' 'con' 'diferentes'
 'posiciones']",[0 0 0 0 0 0 0 0 0]
2039,['Me' 'trataste' 'amablemente' 'cuando' 'era' 'esclavo' 'en' 'Barbados.'],[0 0 0 0 0 0 0 0]
2040,"['Texas' 'Instruments' 'fabrica' 'bombas' 'que' 'son' 'altamente'
 'secretas.']",[0 0 0 0 0 0 1 0]
2041,['El' 'joven' 'lo' 'miró.'],[0 0 0 0]
2042,"['Muchas' 'personas' 'se' 'opusieron' 'a' 'las' 'prioridades'
 'establecidas' 'en' 'la' 'orientación' 'presupuestaria.']",[0 0 0 0 0 0 0 0 0 0 1 0]
2043,['Necesitamos' 'ayuda' 'de' 'todo' 'el' 'mundo.'],[0 0 0 0 0 0]
2044,['Hay' 'una' 'lucha' 'contra' 'el' 'terrorismo.'],[0 0 1 0 0 0]
2045,['Los' 'agentes' 'del' 'FBI' 'nunca' 'interrogaron' 'a' 'Hage.'],[0 0 0 0 0 0 0 0]
2046,"['Es' 'difícil' 'instalar' 'el' 'sistema' 'porque' 'los' 'piratas'
 'informáticos' 'lo' 'atacan' 'todas' 'las' 'noches.']",[0 0 0 0 0 0 0 0 0 0 1 0 0 0]
2047,"['Sudán' 'era' 'conocido' 'como' 'un' 'líder' 'en' 'la' 'lucha' 'contra'
 'el' 'terrorismo' 'a' 'lo' 'largo' 'de' 'la' 'década' 'de' 'los'
 'noventa.']",[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
2048,['Algunos' 'actores' 'usan' 'el' 'teatro' 'comunitario' 'para' 'mejorar.'],[0 0 0 0 0 0 0 0]
2049,"['La' 'econosfera' 'de' 'los' 'humanos' 'modernos' 'es' 'mucho' 'más'
 'sencilla' 'que' 'la' 'de' 'los' 'homínidos' 'antiguos.']",[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
2050,['La' 'filosofía' 'legal' 'ganó' 'en' 'sustancia' 'y' 'estilo.'],[0 0 0 1 0 0 0 0]
2051,"['Más' 'de' '100' 'ciudadanos' 'saudíes' 'salieron' 'de' 'los' 'Estados'
 'Unidos.']",[0 0 0 0 0 0 0 0 0 0]
2052,"['Los' 'escritores' 'son' 'muy' 'meticulosos;' 'ni' 'un' 'solo' 'error'
 'pasa' 'desapercibido' 'ante' 'sus' 'ojos.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0]
2053,"['Estaba' 'bajo' 'presión' 'porque' 'tenía' 'muchas' 'fechas' 'límite'
 'muy' 'pronto.']",[0 0 1 0 0 0 0 0 0 0]
2054,['No' 'hay' 'avalanchas' 'en' 'el' 'régimen.'],[0 0 1 0 0 0]
2055,"['¡Hemos' 'alcanzado' 'nuestra' 'meta' 'de' 'más' 'de' '$17,380!,'
 'gracias' 'a' 'personas' 'como' 'usted' 'haciendo' 'donaciones.']",[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]
2056,"['Todos' 'los' 'campamentos' 'tienen' 'consecuencias' 'para' 'la' 'salud'
 'pública.']",[0 0 0 0 0 0 0 0 0]
2057,"['Fueron' 'increíblemente' 'crueles' 'conmigo,' 'y' 'me' 'trataron' 'peor'
 'que' 'a' 'una' 'basura.']",[0 0 0 0 0 0 0 0 0 0 0 1]
2058,['Es' 'muy' 'caro' 'cambiar' 'la' 'postura' 'defensiva' 'de' 'NORAD.'],[0 0 0 0 0 0 0 0 0]
2059,['Un' 'hombre' 'brindó' 'apoyo' 'fisiológico' 'a' 'las' 'tropas.'],[0 0 0 1 0 0 0 0]
2060,"['No' 'hay' 'leyes' 'o' 'regulaciones' 'relacionadas' 'con' 'las' 'marcas'
 'comerciales.']",[0 0 0 0 0 0 0 0 0 0]
2061,"['De' 'hecho,' 'amenazó' 'con' 'enterrar' 'a' 'América' 'varias' 'veces.']",[0 0 0 0 1 0 0 0 0]
2062,['Los' 'agentes' 'de' 'la' 'comunidad' 'podrían' 'ganarse' 'la' 'vida.'],[0 0 0 0 0 0 0 0 0]
2063,"['La' 'señora' 'Bishop' 'caminaba' 'entre' 'un' 'grupo' 'de' 'veinte'
 'hombres.']",[0 0 0 0 0 0 0 0 0 0]
2064,"['La' 'suposición' 'de' 'que' 'los' 'funcionarios' 'tienen' 'mapas'
 'raciales' 'y' 'étnicos' 'es' 'falsa.']",[0 0 0 0 0 0 0 0 0 0 0 0 0]
2065,"['Si' 'sales' 'un' 'poquito' 'de' 'la' 'corporación,' 'en' 'realidad'
 'puedes' 'ahorrarte' 'mucho' 'dinero.']",[0 0 0 0 0 0 0 0 0 0 0 0 0]
2066,['No' 'podía' 'esperar' 'para' 'entrar' 'en' 'el' 'Third' 'SS.'],[0 0 0 0 0 0 0 0 0]
2067,['Bona' 'presenta' 'el' 'baile' 'kecak' 'de' 'forma' 'prominente.'],[0 0 0 0 0 0 0 1]
2068,['Está' 'justo' 'en' 'el' 'medio' 'de' 'la' 'ciudad.'],[0 0 0 0 0 0 0 0]
2069,['Los' 'vestidos' 'de' 'las' 'mujeres' 'eran' 'bastante' 'sencillos.'],[0 0 0 0 0 0 0 0]
2070,"['Los' 'Cavaliers' 'son' 'conocidos' 'como' 'soldados' 'de' 'infantería'
 'utilizados' 'para' 'defender' 'posiciones' 'fijas.']",[0 0 0 0 0 0 0 0 0 0 0 0 0]
2071,"['Tiene' 'todo' 'el' 'sentido' 'vender' 'secretos' 'a' 'otros' 'países'
 'a' 'cambio' 'de' 'nada.']",[0 0 0 0 0 0 0 0 0 0 0 0 0]
2072,"['El' 'Omni' 'Gazetteer' 'de' 'los' 'Estados' 'Unidos' 'trata' 'de'
 'animales.']",[0 0 0 0 0 0 0 0 0 0]
2073,['El' 'capitalismo' 'de' 'plantaciones' 'ha' 'terminado.'],[0 0 0 0 0 0]
2074,['Dijo' 'que' 'era' 'hora' 'de' 'entrar' 'en' 'pánico.'],[0 0 0 0 0 1 0 0]
2075,"['Las' 'áreas' 'de' 'alto' 'volumen' 'también' 'tienen' 'altos'
 'ingresos.']",[0 0 0 1 0 0 0 0 0]
2076,['Este' 'capítulo' 'tiene' 'material' 'sobre' 'el' 'juego' 'natural.'],[0 0 0 0 0 0 0 0]
2077,"['Los' 'viejos' 'se' 'paralizan' 'por' 'el' 'ruido' 'intenso' 'mientras'
 'que' 'esto' 'atrae' 'a' 'la' 'gente' 'más' 'joven.']",[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0]
2078,['No' 'es' 'tan' 'caro' 'vivir' 'aquí.'],[0 0 0 1 0 0]
2079,['Jeremy' 'Pitt' 'juró' 'luchar' 'por' 'su' 'país' 'y' 'su' 'reina.'],[0 0 0 1 0 0 0 0 0 0]
2080,['La' 'Decimocuarta' 'Enmienda' 'fue' 'promulgada' 'en' '1868.'],[0 0 0 0 0 0 0]
2081,['Siempre' 'ha' 'sido' 'un' 'concurso' 'desde' 'que' 'fuimos.'],[0 0 0 0 0 0 0 0]
2082,"['Estaba' 'claro' 'que' 'quedarme' 'podría' 'haberme' 'ayudado,' 'por'
 'lo' 'que' 'nunca' 'se' 'cuestionó.']",[0 1 0 0 0 0 0 0 0 0 0 0 0]
2083,['No' 'saben' 'cómo' 'calcular' 'los' 'efectos' 'del' 'bienestar.'],[0 0 0 0 0 0 0 0]
2084,['10000' 'personas' 'murieron' 'en' 'la' 'guerra.'],[0 0 0 0 0 0]
2085,"['Se' 'incluyeron' 'mejoras' 'en' 'las' 'operaciones' 'de' 'las'
 'agencias' 'gubernamentales.']",[0 0 0 0 0 0 0 0 0 0]
2086,"['Gracias,' 'pero' 'no' 'agradecemos' 'que' 'hayan' 'faltado' 'a' 'sus'
 'donaciones' 'en' '1999.']",[0 0 0 0 0 0 0 0 0 0 0 0]
